2.04167, 0, -2.64583
2.04167, 0, -2.64583
3.33333, 0, -3.46354
2.53906, 0, -4.08203
2.5625, 0, -5.46875
2.53906, 0, -4.08203
3.50961, 0, -5.50481
2.53906, 0, -4.08203
3.88393, 0, -4.57589
3.50961, 0, -5.50481
2.53906, 0, -4.08203
3.33333, 0, -3.46354
3.88393, 0, -4.57589
1.67411, 0, -1.65179
0.394737, 0.0493421, -1.5674
1.25, 0, -0.535714
1.25, 0, -0.535714
0.394737, 0.0493421, -1.5674
0.191556, 0.167588, -0.514112
0.397727, 0.0331439, -2.60115
1.67411, 0, -1.65179
2.04167, 0, -2.64583
0.397727, 0.0331439, -2.60115
0.394737, 0.0493421, -1.5674
1.67411, 0, -1.65179
1.33333, 0, -3.54167
0.193965, 0.113147, -3.79357
0.397727, 0.0331439, -2.60115
0.193965, 0.113147, -3.79357
0.6875, 0, -4.78125
0.0490196, 0.294118, -5.00471
0.6875, 0, -4.78125
1.33333, 0, -3.54167
1.68269, 0, -4.80769
0.6875, 0, -4.78125
0.193965, 0.113147, -3.79357
1.33333, 0, -3.54167
2.04167, 0, -2.64583
1.33333, 0, -3.54167
0.397727, 0.0331439, -2.60115
1.33333, 0, -3.54167
2.53906, 0, -4.08203
1.68269, 0, -4.80769
1.68269, 0, -4.80769
2.53906, 0, -4.08203
2.5625, 0, -5.46875
2.53906, 0, -4.08203
1.33333, 0, -3.54167
2.04167, 0, -2.64583
0.0625, 0.273438, -7.65477
0.229592, 0.114796, -6.84814
1.13636, 0, -7.78409
1.13636, 0, -7.78409
0.229592, 0.114796, -6.84814
1.25, 0, -6.875
1.13636, 0, -7.78409
1.25, 0, -6.875
2.30114, 0, -7.52841
2.30114, 0, -7.52841
1.25, 0, -6.875
2.24432, 0, -6.47727
1.35417, 0, -5.85938
1.25, 0, -6.875
0.197368, 0.164474, -5.9648
1.25, 0, -6.875
0.229592, 0.114796, -6.84814
0.197368, 0.164474, -5.9648
0.225074, 0.390913, -10.1532
0.239362, 0.0930851, -9.35322
1.36957, 0.0308041, -9.77905
2.66947, 0.199859, -10.1266
1.36957, 0.0308041, -9.77905
2.34375, 0, -9.3125
2.34375, 0, -9.3125
1.36957, 0.0308041, -9.77905
1.25, 0, -8.75
1.25, 0, -8.75
0.239362, 0.0930851, -9.35322
0.220588, 0.122549, -8.4701
1.36957, 0.0308041, -9.77905
0.239362, 0.0930851, -9.35322
1.25, 0, -8.75
3.55663, 0, -9.4804
2.66947, 0.199859, -10.1266
2.34375, 0, -9.3125
3.86232, 0.461962, -10.3539
3.55663, 0, -9.4804
4.77627, 0.0385051, -9.78495
4.77627, 0.0385051, -9.78495
3.55663, 0, -9.4804
4.45312, 0, -8.61979
4.45312, 0, -8.61979
3.55663, 0, -9.4804
3.40909, 0, -8.32386
3.40909, 0, -8.32386
2.34375, 0, -8.4375
2.30114, 0, -7.52841
3.40909, 0, -8.32386
3.55663, 0, -9.4804
2.34375, 0, -8.4375
2.34375, 0, -8.4375
3.55663, 0, -9.4804
2.34375, 0, -9.3125
0.0625, 0.273438, -7.65477
1.13636, 0, -7.78409
0.220588, 0.122549, -8.4701
0.220588, 0.122549, -8.4701
1.13636, 0, -7.78409
1.25, 0, -8.75
2.34375, 0, -9.3125
1.25, 0, -8.75
2.34375, 0, -8.4375
1.13636, 0, -7.78409
2.30114, 0, -7.52841
2.34375, 0, -8.4375
2.34375, 0, -8.4375
1.25, 0, -8.75
1.13636, 0, -7.78409
5.07812, 0, -4.55729
5, 0, -5.66964
3.88393, 0, -4.57589
3.88393, 0, -4.57589
5, 0, -5.66964
3.50961, 0, -5.50481
5.05682, 0, -7.64205
4.25481, 0, -6.44231
5.50481, 0, -6.75481
5.50481, 0, -6.75481
4.25481, 0, -6.44231
5, 0, -5.66964
4.25481, 0, -6.44231
3.50961, 0, -5.50481
5, 0, -5.66964
1.35417, 0, -5.85938
2.5625, 0, -5.46875
2.24432, 0, -6.47727
1.68269, 0, -4.80769
2.5625, 0, -5.46875
1.35417, 0, -5.85938
1.68269, 0, -4.80769
1.35417, 0, -5.85938
0.6875, 0, -4.78125
0.0490196, 0.294118, -5.00471
0.6875, 0, -4.78125
0.197368, 0.164474, -5.9648
0.6875, 0, -4.78125
1.35417, 0, -5.85938
0.197368, 0.164474, -5.9648
1.25, 0, -6.875
1.35417, 0, -5.85938
2.24432, 0, -6.47727
3.40909, 0, -8.32386
2.30114, 0, -7.52841
3.19711, 0, -6.82692
4.00568, 0, -7.55682
3.40909, 0, -8.32386
3.19711, 0, -6.82692
4.77627, 0.0385051, -9.78495
4.45312, 0, -8.61979
5.46875, 0, -8.90625
5.05682, 0, -7.64205
4.45312, 0, -8.61979
4.00568, 0, -7.55682
4.00568, 0, -7.55682
4.45312, 0, -8.61979
3.40909, 0, -8.32386
2.24432, 0, -6.47727
2.5625, 0, -5.46875
3.19711, 0, -6.82692
3.19711, 0, -6.82692
3.50961, 0, -5.50481
4.25481, 0, -6.44231
2.5625, 0, -5.46875
3.50961, 0, -5.50481
3.19711, 0, -6.82692
2.24432, 0, -6.47727
3.19711, 0, -6.82692
2.30114, 0, -7.52841
5.05682, 0, -7.64205
4.00568, 0, -7.55682
4.25481, 0, -6.44231
4.25481, 0, -6.44231
4.00568, 0, -7.55682
3.19711, 0, -6.82692
9.68315, 6.75232, -12.3666
9.92418, 5.86442, -12.9299
10, 5.9325, -11.5968
10, 6.79688, -11.161
10, 5.9325, -11.5968
10, 6.54196, -10.1135
10, 6.54196, -10.1135
10, 5.9325, -11.5968
10, 5.56112, -10.4029
10, 5.9325, -11.5968
9.92418, 5.86442, -12.9299
10, 5.25729, -12.3217
10, 7.66369, -10.4354
9.80307, 7.60526, -11.678
10, 6.79688, -11.161
9.68315, 6.75232, -12.3666
10, 6.79688, -11.161
9.80307, 7.60526, -11.678
10, 7.30724, -7.46185
10, 7.85807, -8.39853
10, 6.68378, -8.60388
10, 6.68378, -8.60388
10, 7.30824, -9.40564
10, 6.54196, -10.1135
10, 6.68378, -8.60388
10, 7.85807, -8.39853
10, 7.30824, -9.40564
10, 6.79688, -11.161
9.68315, 6.75232, -12.3666
10, 5.9325, -11.5968
10, 6.79688, -11.161
10, 6.54196, -10.1135
10, 7.66369, -10.4354
10, 7.66369, -10.4354
10, 6.54196, -10.1135
10, 7.30824, -9.40564
10, 8.36957, -9.68641
9.81037, 9.14649, -10.4801
9.83169, 8.32345, -11.102
10, 8.36957, -9.68641
9.83169, 8.32345, -11.102
10, 7.66369, -10.4354
9.90385, 9.83173, -8.55437
9.66975, 9.90267, -9.81966
10, 9.3316, -9.40089
9.66975, 9.90267, -9.81966
9.81037, 9.14649, -10.4801
10, 9.3316, -9.40089
9.93182, 9.72727, -6.54414
9.77941, 9.88971, -7.51096
10, 8.9881, -7.5906
10, 9.3316, -9.40089
9.81037, 9.14649, -10.4801
10, 8.36957, -9.68641
9.77941, 9.88971, -7.51096
9.90385, 9.83173, -8.55437
10, 8.9881, -7.5906
10, 8.36957, -9.68641
10, 8.75781, -8.59214
10, 9.3316, -9.40089
9.90385, 9.83173, -8.55437
10, 8.75781, -8.59214
10, 8.9881, -7.5906
9.90385, 9.83173, -8.55437
10, 9.3316, -9.40089
10, 8.75781, -8.59214
9.83333, 9.84375, -5.46344
10, 8.76359, -5.24057
9.95455, 9.64205, -4.42192
9.94722, 9.76471, -0.904157
9.88839, 9.82143, -2.01179
10, 8.87961, -1.71401
10, 8.87961, -1.71401
9.88839, 9.82143, -2.01179
10, 8.8279, -2.99588
10, 8.8279, -2.99588
9.88839, 9.82143, -2.01179
9.9537, 9.7338, -3.31734
10, 8.39854, -4.19677
10, 8.76359, -5.24057
10, 7.70082, -5.18338
10, 7.70082, -5.18338
10, 8.76359, -5.24057
10, 7.5987, -6.28918
10, 7.5987, -6.28918
10, 8.76359, -5.24057
10, 8.75, -6.24024
10, 8.8279, -2.99588
9.9537, 9.7338, -3.31734
10, 8.39854, -4.19677
10, 8.76359, -5.24057
10, 8.39854, -4.19677
9.95455, 9.64205, -4.42192
10, 8.39854, -4.19677
9.9537, 9.7338, -3.31734
9.95455, 9.64205, -4.42192
9.83169, 8.32345, -11.102
9.80307, 7.60526, -11.678
10, 7.66369, -10.4354
10, 8.75781, -8.59214
10, 8.36957, -9.68641
10, 7.85807, -8.39853
10, 7.85807, -8.39853
10, 8.36957, -9.68641
10, 7.30824, -9.40564
10, 7.66369, -10.4354
10, 7.30824, -9.40564
10, 8.36957, -9.68641
9.83333, 9.84375, -5.46344
10, 8.75, -6.24024
10, 8.76359, -5.24057
10, 8.23191, -7.14383
10, 8.75, -6.24024
10, 8.9881, -7.5906
9.93182, 9.72727, -6.54414
10, 8.75, -6.24024
9.83333, 9.84375, -5.46344
10, 8.75, -6.24024
9.93182, 9.72727, -6.54414
10, 8.9881, -7.5906
10, 8.75, -6.24024
10, 8.23191, -7.14383
10, 7.5987, -6.28918
10, 7.5987, -6.28918
10, 8.23191, -7.14383
10, 7.30724, -7.46185
10, 7.30724, -7.46185
10, 8.23191, -7.14383
10, 7.85807, -8.39853
10, 8.23191, -7.14383
10, 8.9881, -7.5906
10, 7.85807, -8.39853
10, 7.85807, -8.39853
10, 8.9881, -7.5906
10, 8.75781, -8.59214
10, 4.23232, -12.2413
10, 5.25729, -12.3217
9.9031, 4.96282, -13.4483
9.92418, 5.86442, -12.9299
9.9031, 4.96282, -13.4483
10, 5.25729, -12.3217
10, 5.56112, -10.4029
10, 5.9325, -11.5968
10, 4.84375, -11.4221
10, 4.53125, -10.3725
10, 3.65837, -11.2858
10, 3.14718, -10.4884
10, 3.65837, -11.2858
10, 4.84375, -11.4221
10, 4.23232, -12.2413
10, 4.53125, -10.3725
10, 4.84375, -11.4221
10, 3.65837, -11.2858
10, 5.9325, -11.5968
10, 5.25729, -12.3217
10, 4.84375, -11.4221
10, 5.56112, -10.4029
10, 4.84375, -11.4221
10, 4.53125, -10.3725
10, 4.23232, -12.2413
10, 4.84375, -11.4221
10, 5.25729, -12.3217
10, 6.68378, -8.60388
10, 5.78125, -9.3229
10, 5.625, -8.21156
10, 6.54196, -10.1135
10, 5.78125, -9.3229
10, 6.68378, -8.60388
10, 7.30724, -7.46185
10, 6.68378, -8.60388
10, 6.46484, -7.29316
10, 5.56641, -6.96902
10, 6.46484, -7.29316
10, 5.625, -8.21156
10, 6.46484, -7.29316
10, 6.68378, -8.60388
10, 5.625, -8.21156
10, 4.61805, -6.62687
10, 3.38211, -7.5543
10, 3.34375, -6.56925
10, 4.61805, -6.62687
10, 4.53125, -7.77938
10, 3.38211, -7.5543
10, 3.34375, -6.56925
10, 3.38211, -7.5543
10, 2.19469, -7.4519
10, 4.6875, -9.07594
10, 3.60282, -9.46799
10, 3.55628, -8.42766
10, 3.55628, -8.42766
10, 4.53125, -7.77938
10, 4.6875, -9.07594
10, 3.55628, -8.42766
10, 3.38211, -7.5543
10, 4.53125, -7.77938
10, 6.54196, -10.1135
10, 5.56112, -10.4029
10, 5.78125, -9.3229
10, 5.625, -8.21156
10, 4.53125, -7.77938
10, 5.56641, -6.96902
10, 5.56641, -6.96902
10, 4.53125, -7.77938
10, 4.61805, -6.62687
10, 4.53125, -7.77938
10, 5.625, -8.21156
10, 4.6875, -9.07594
10, 3.60282, -9.46799
10, 4.53125, -10.3725
10, 3.14718, -10.4884
10, 3.60282, -9.46799
10, 4.6875, -9.07594
10, 4.53125, -10.3725
10, 5.625, -8.21156
10, 5.78125, -9.3229
10, 4.6875, -9.07594
10, 5.56112, -10.4029
10, 4.6875, -9.07594
10, 5.78125, -9.3229
10, 4.53125, -10.3725
10, 4.6875, -9.07594
10, 5.56112, -10.4029
10, 6.79688, -5.18625
10, 7.70082, -5.18338
10, 7.5987, -6.28918
10, 8.8279, -2.99588
10, 8.39854, -4.19677
10, 7.8125, -3.02531
10, 7.8125, -3.02531
10, 8.39854, -4.19677
10, 7.09375, -3.88969
10, 7.09375, -3.88969
10, 6.12847, -4.36989
10, 5.74653, -3.40948
10, 6.12847, -4.36989
10, 7.09375, -3.88969
10, 6.79688, -5.18625
10, 7.09375, -3.88969
10, 7.70082, -5.18338
10, 6.79688, -5.18625
10, 8.39854, -4.19677
10, 7.70082, -5.18338
10, 7.09375, -3.88969
10, 7.91667, -1.72875
10, 8.87961, -1.71401
10, 8.8279, -2.99588
9.94722, 9.76471, -0.904157
10, 8.87961, -1.71401
10, 8.78472, -0.480208
9.50249, 9.97707, -0.323379
9.94722, 9.76471, -0.904157
10, 8.78472, -0.480208
10, 7.91667, -1.72875
10, 7.59375, -0.518625
10, 8.78472, -0.480208
10, 8.78472, -0.480208
10, 8.87961, -1.71401
10, 7.91667, -1.72875
10, 6.34766, -0.486211
10, 7.59375, -0.518625
10, 6.73438, -1.42622
10, 5.24305, -1.63271
10, 5.375, -0.518625
10, 6.34766, -0.486211
10, 5.74653, -3.40948
10, 5.86805, -2.305
10, 6.875, -2.59313
10, 6.875, -2.59313
10, 5.86805, -2.305
10, 6.73438, -1.42622
10, 6.34766, -0.486211
10, 6.73438, -1.42622
10, 5.24305, -1.63271
10, 5.24305, -1.63271
10, 6.73438, -1.42622
10, 5.86805, -2.305
10, 8.8279, -2.99588
10, 7.8125, -3.02531
10, 7.91667, -1.72875
10, 7.59375, -0.518625
10, 7.91667, -1.72875
10, 6.73438, -1.42622
10, 6.875, -2.59313
10, 7.09375, -3.88969
10, 5.74653, -3.40948
10, 7.09375, -3.88969
10, 6.875, -2.59313
10, 7.8125, -3.02531
10, 7.91667, -1.72875
10, 6.875, -2.59313
10, 6.73438, -1.42622
10, 6.875, -2.59313
10, 7.91667, -1.72875
10, 7.8125, -3.02531
10, 2.34375, -0.672292
10, 3.33984, -0.486211
10, 3.03819, -1.58469
10, 3.55903, -2.64115
10, 3.03819, -1.58469
10, 4.21875, -1.72875
10, 4.21875, -1.72875
10, 3.33984, -0.486211
10, 4.375, -0.508456
10, 3.03819, -1.58469
10, 3.33984, -0.486211
10, 4.21875, -1.72875
10, 1.34766, -0.486211
10, 2.34375, -0.672292
10, 1.57812, -1.59909
9.82604, 0.183152, -1.31862
9.93697, 0.303405, -0.453757
10, 1.34766, -0.486211
9.92861, 0.279276, -2.18233
10, 1.57812, -1.59909
10, 1.26971, -2.64447
10, 1.34766, -0.486211
10, 1.57812, -1.59909
9.82604, 0.183152, -1.31862
9.82604, 0.183152, -1.31862
10, 1.57812, -1.59909
9.92861, 0.279276, -2.18233
10, 2.46412, -6.03923
10, 1.76916, -5.15905
10, 2.8125, -4.75406
10, 3.75, -3.88969
10, 2.8125, -4.75406
10, 2.69097, -3.50552
10, 2.8125, -4.75406
10, 1.76916, -5.15905
10, 1.72482, -3.99023
10, 2.69097, -3.50552
10, 2.8125, -4.75406
10, 1.72482, -3.99023
10, 1.57812, -1.59909
10, 2.34375, -0.672292
10, 3.03819, -1.58469
10, 1.57812, -1.59909
10, 2.30903, -2.5451
10, 1.26971, -2.64447
10, 1.26971, -2.64447
10, 1.72482, -3.99023
10, 0.88851, -3.65211
10, 1.72482, -3.99023
10, 2.30903, -2.5451
10, 2.69097, -3.50552
10, 1.26971, -2.64447
10, 2.30903, -2.5451
10, 1.72482, -3.99023
10, 2.69097, -3.50552
10, 3.55903, -2.64115
10, 3.75, -3.88969
10, 3.03819, -1.58469
10, 3.55903, -2.64115
10, 2.30903, -2.5451
10, 3.55903, -2.64115
10, 2.69097, -3.50552
10, 2.30903, -2.5451
10, 2.30903, -2.5451
10, 1.57812, -1.59909
10, 3.03819, -1.58469
10, 7.5987, -6.28918
10, 7.30724, -7.46185
10, 6.46484, -7.29316
10, 7.5987, -6.28918
10, 6.37153, -6.09865
10, 6.79688, -5.18625
10, 6.37153, -6.09865
10, 7.5987, -6.28918
10, 6.46484, -7.29316
10, 5.36932, -5.57915
10, 6.12847, -4.36989
10, 6.79688, -5.18625
10, 5.36932, -5.57915
10, 5.56641, -6.96902
10, 4.61805, -6.62687
10, 5.56641, -6.96902
10, 6.37153, -6.09865
10, 6.46484, -7.29316
10, 5.56641, -6.96902
10, 5.36932, -5.57915
10, 6.37153, -6.09865
10, 6.79688, -5.18625
10, 6.37153, -6.09865
10, 5.36932, -5.57915
10, 5.86805, -2.305
10, 5.74653, -3.40948
10, 4.6875, -3.02531
10, 4.375, -0.508456
10, 5.24305, -1.63271
10, 4.21875, -1.72875
10, 5.375, -0.518625
10, 5.24305, -1.63271
10, 4.375, -0.508456
10, 4.21875, -1.72875
10, 4.6875, -3.02531
10, 3.55903, -2.64115
10, 3.55903, -2.64115
10, 4.6875, -3.02531
10, 3.75, -3.88969
10, 4.21875, -1.72875
10, 5.24305, -1.63271
10, 4.6875, -3.02531
10, 4.6875, -3.02531
10, 5.24305, -1.63271
10, 5.86805, -2.305
10, 3.75, -3.88969
10, 4.0625, -4.99417
10, 2.8125, -4.75406
10, 2.8125, -4.75406
10, 3.96484, -5.78051
10, 2.46412, -6.03923
10, 2.46412, -6.03923
10, 3.96484, -5.78051
10, 3.34375, -6.56925
10, 2.46412, -6.03923
10, 3.34375, -6.56925
10, 2.19469, -7.4519
10, 4.61805, -6.62687
10, 3.34375, -6.56925
10, 3.96484, -5.78051
10, 2.8125, -4.75406
10, 4.0625, -4.99417
10, 3.96484, -5.78051
10, 5.74653, -3.40948
10, 4.9375, -4.32188
10, 4.6875, -3.02531
10, 4.9375, -4.32188
10, 6.12847, -4.36989
10, 5.36932, -5.57915
10, 5.74653, -3.40948
10, 6.12847, -4.36989
10, 4.9375, -4.32188
10, 3.75, -3.88969
10, 4.9375, -4.32188
10, 4.0625, -4.99417
10, 4.6875, -3.02531
10, 4.9375, -4.32188
10, 3.75, -3.88969
10, 3.96484, -5.78051
10, 5.36932, -5.57915
10, 4.61805, -6.62687
10, 3.96484, -5.78051
10, 4.0625, -4.99417
10, 5.36932, -5.57915
10, 4.0625, -4.99417
10, 4.9375, -4.32188
10, 5.36932, -5.57915
10, 4.23232, -12.2413
9.9031, 4.96282, -13.4483
9.69557, 4.01101, -13.0264
10, 3.60282, -9.46799
10, 2.51078, -8.75515
10, 3.55628, -8.42766
10, 3.55628, -8.42766
10, 2.51078, -8.75515
10, 3.38211, -7.5543
10, 3.38211, -7.5543
10, 2.51078, -8.75515
10, 2.19469, -7.4519
10, 2.3137, -9.90932
10, 3.60282, -9.46799
10, 3.14718, -10.4884
10, 2.3137, -9.90932
10, 2.51078, -8.75515
10, 3.60282, -9.46799
9.80307, 3.20629, -12.2997
9.92415, 2.49429, -11.5855
10, 3.65837, -11.2858
10, 3.65837, -11.2858
9.92415, 2.49429, -11.5855
10, 3.14718, -10.4884
9.80307, 3.20629, -12.2997
10, 4.23232, -12.2413
9.69557, 4.01101, -13.0264
9.80307, 3.20629, -12.2997
10, 3.65837, -11.2858
10, 4.23232, -12.2413
10, 1.72482, -3.99023
10, 1.76916, -5.15905
10, 0.78125, -4.93268
10, 1.37019, -6.30197
10, 1.76916, -5.15905
10, 2.46412, -6.03923
9.92861, 0.279276, -2.18233
10, 0.88851, -3.65211
9.67105, 0.0986842, -3.07998
9.92861, 0.279276, -2.18233
10, 1.26971, -2.64447
10, 0.88851, -3.65211
10, 0.88851, -3.65211
9.78774, 0.117924, -4.07028
9.67105, 0.0986842, -3.07998
9.54082, 0.0127551, -4.99701
9.78774, 0.117924, -4.07028
